Date,Close,Open,High,Low
04-08-2014,10370.15,10192.35,10383.6,10160.2
05-08-2014,10422.7,10403.6,10450.55,10322
06-08-2014,10484.6,10423.85,10544.65,10423.85
07-08-2014,10342.95,10362.55,10414.2,10324.25
08-08-2014,10318.25,10327.2,10384.7,10293.15
11-08-2014,10382.55,10391.9,10405.55,10338
12-08-2014,10394.85,10448.6,10448.6,10311.2
13-08-2014,10480.4,10381.05,10529.7,10376.85
14-08-2014,10468.25,10513.75,10547.15,10440.7
18-08-2014,10418.7,10459.7,10465.65,10395.95
19-08-2014,10365.15,10441.4,10441.4,10346.25
20-08-2014,10399.1,10397,10434.9,10383.65
21-08-2014,10392.85,10432.75,10456.95,10373.95
22-08-2014,10543.4,10403.45,10565.25,10403.45
25-08-2014,10645.85,10553.8,10666.5,10514.5
26-08-2014,10671,10653.6,10714.85,10581.85
27-08-2014,10743.8,10675.05,10775.45,10635.3
28-08-2014,10679.65,10749.25,10757.65,10658.2
01-09-2014,10705.3,10712.5,10753.3,10695.05
02-09-2014,10746.55,10723.45,10783.3,10636.7
03-09-2014,11005.1,10749,11030.15,10749
04-09-2014,10960.45,11025.85,11025.85,10921.65
05-09-2014,11025.55,11018.8,11122.45,10974.2
08-09-2014,11167.75,11062.8,11182.5,11056.35
09-09-2014,11069.9,11144,11156.15,11048.4
10-09-2014,10942.45,11041.85,11041.85,10929.6
11-09-2014,10965.95,10975.7,11030.55,10885
12-09-2014,10958.5,10987,11017.7,10918.7
15-09-2014,10868.15,10959.85,10960.7,10856.6
16-09-2014,10811.5,10876.8,10934.3,10796.45
17-09-2014,10991.4,10866.2,11001.5,10866.2
18-09-2014,11055.2,10916.35,11091.25,10880.95
19-09-2014,11224.15,11074,11316.6,11071.4
22-09-2014,11173.15,11187.6,11187.6,11090.85
23-09-2014,11088.05,11172.25,11309.35,11066
24-09-2014,11074.2,11135.05,11156.05,11034.45
25-09-2014,11185.95,11102.5,11237.3,11102.5
26-09-2014,11138,11188.1,11236.45,11093.6
29-09-2014,11326.6,11178.55,11352.1,11129.85
30-09-2014,11302.7,11341.4,11360.35,11231.8
01-10-2014,11519.45,11287.2,11543.75,11287.2
07-10-2014,11428.6,11371.9,11633.65,11371.9
08-10-2014,11043.4,11380.85,11380.85,10985.75
09-10-2014,11065.15,11138.4,11189.65,11023.7
10-10-2014,11311.25,11065,11365.2,11001.65
13-10-2014,11437,11318.55,11483.8,11318.55
14-10-2014,11350.3,11474.8,11474.8,11336.65
16-10-2014,11174.85,11379.05,11438.55,11135.25
17-10-2014,10746.2,10889.5,10920.25,10716.7
20-10-2014,10673.1,10845.7,10845.7,10658.45
21-10-2014,10692.35,10723.15,10748.8,10605.1
22-10-2014,10767.4,10835.4,10835.4,10749.1
23-10-2014,10781.2,10776,10787.25,10757.9
27-10-2014,10714.3,10890.6,10890.6,10684.6
28-10-2014,10737.25,10696.3,10771.55,10696.3
29-10-2014,10912.3,10767.4,10929.15,10767.4
30-10-2014,11124.6,10973.35,11190.9,10973.35
31-10-2014,11341.05,11192.8,11372.25,11192.8
03-11-2014,11359.9,11433,11462.85,11306.2
05-11-2014,11440.5,11419.95,11493.5,11336.35
07-11-2014,11476.15,11438.3,11523.55,11405.5
10-11-2014,11470.95,11491.95,11508.9,11388.8
11-11-2014,11439.7,11477.25,11501.4,11398.25
12-11-2014,11421.3,11428.4,11508.75,11406.75
13-11-2014,11539.6,11458.3,11575.5,11398.7
14-11-2014,11571.75,11551.4,11614.65,11549.6
17-11-2014,11608.15,11553.9,11623.55,11496.6
18-11-2014,11512.9,11628.15,11633.4,11495.05
19-11-2014,11524.3,11532,11556.35,11444.65
20-11-2014,11677.45,11583.45,11692.4,11538.2
21-11-2014,11596.95,11637.7,11643.7,11544.35
24-11-2014,11809.85,11659.7,11825.85,11659.7
25-11-2014,11790,11847.4,11908.1,11679.1
26-11-2014,11770.4,11769.2,11804.75,11714.85
27-11-2014,11900.85,11800.85,11925.9,11799.8
28-11-2014,11898.05,11925.85,11979.5,11874.8
01-12-2014,11981,11942.25,12013.9,11884.95
02-12-2014,11812.75,11952.7,11952.7,11794.45
03-12-2014,11807.9,11787.6,11819.7,11707.25
04-12-2014,11748.75,11809.55,11895.15,11732.25
05-12-2014,11536.25,11788.55,11789.85,11506.55
08-12-2014,11176.45,11417.1,11427.9,11136.25
09-12-2014,11138.9,11207.6,11271.5,11127.75
10-12-2014,11111.7,11137.55,11195.75,11102.75
11-12-2014,10986.25,11059.7,11088.3,10971.5
12-12-2014,10929.9,11030.15,11121.1,10869.25
15-12-2014,10727.75,10748.5,10830.75,10690.85
16-12-2014,10891.6,10694.25,10972.65,10694.25
17-12-2014,10860.1,10894.3,10951.25,10706
18-12-2014,10987.45,10920.65,10997.45,10872.15
19-12-2014,11176.2,11101.6,11220.35,11101.6
22-12-2014,11202.1,11223.75,11223.75,11088.95
23-12-2014,11094.6,11184.95,11260.1,11065.15
24-12-2014,10928,11104.05,11119.55,10889
26-12-2014,11036.7,10974.85,11046.65,10916.95
29-12-2014,11104.7,11056.2,11154.45,11056.2
30-12-2014,11149.7,11113.35,11186.85,11113.05
31-12-2014,11216.3,11129.55,11237.65,11106.95
01-01-2015,11215.7,11214.8,11235.75,11166.35
02-01-2015,11372.1,11214.65,11399.1,11214.65
05-01-2015,11248.55,11369.35,11433.75,11186.95
06-01-2015,10959.9,11186.1,11186.1,10909
07-01-2015,10916,11013.2,11042.35,10889.55
08-01-2015,11018.15,11031.15,11058.15,10915.05
09-01-2015,11399.65,11058.05,11484.9,10932.2
12-01-2015,11543.65,11456,11565.85,11378.8
13-01-2015,11502.8,11545.25,11546.6,11437.95
14-01-2015,11614.3,11561.95,11631.55,11521
15-01-2015,11669.85,11672.3,11774.5,11575.1
16-01-2015,11659.6,11708.85,11708.85,11582.85
19-01-2015,11642.75,11732.5,11797.6,11629.05
20-01-2015,11695,11681.8,11721.9,11635.7
21-01-2015,11813.7,11732.45,11838.3,11659.7
22-01-2015,11850.85,11832.55,11884.5,11782.95
23-01-2015,11885.15,11877.9,11921,11767.4
27-01-2015,11693.45,11915.6,11917.25,11679.55
28-01-2015,11809.55,11712.55,11821.8,11693.8
29-01-2015,11824.15,11812.35,11861.5,11728.75
30-01-2015,11824.75,11998.35,12003.35,11799.35
02-02-2015,11943.95,11871.35,11972.6,11847.8
03-02-2015,11963.9,11963.75,12000.65,11849
04-02-2015,11938.9,12027.1,12027.1,11902.35
05-02-2015,12165.15,11967.75,12295.35,11963.8
06-02-2015,12267.95,12190.7,12380.45,12186.95
09-02-2015,12249.3,12160.9,12285.45,12160.9
10-02-2015,12162.85,12215.2,12297.75,12129.65
11-02-2015,12243.4,12198.45,12265.7,12149.35
12-02-2015,12372,12277.2,12397,12253.05
13-02-2015,12464.95,12369.6,12506.7,12353.25
16-02-2015,12487.2,12461.75,12541.05,12457.65
18-02-2015,12632.75,12511.05,12647.7,12442.7
19-02-2015,12723.8,12629.05,12737.1,12628.75
20-02-2015,12571.95,12750,12750,12550.75
23-02-2015,12531.3,12607.35,12709.9,12475.9
24-02-2015,12566.2,12572.25,12644.1,12514.65
25-02-2015,12633.35,12621.55,12719.9,12600.05
26-02-2015,12458.5,12623.8,12633.15,12429.5
27-02-2015,12554.95,12511.25,12578.1,12434.65
28-02-2015,12659.8,12612.05,12700.05,12493.95
02-03-2015,12663.7,12700.6,12719.05,12586.15
03-03-2015,12855.9,12687.25,12871.15,12635.5
04-03-2015,12730.6,12885.75,12908.1,12630.55
05-03-2015,12665.5,12719.1,12832.3,12615.45
09-03-2015,12422.25,12599.8,12599.8,12372.45
10-03-2015,12405.05,12404.35,12462.8,12307.1
11-03-2015,12352.35,12414.7,12585.55,12298.5
12-03-2015,12423.65,12377.2,12442.4,12329.25
13-03-2015,12312.15,12478.55,12478.55,12248.45
16-03-2015,12419.05,12308.95,12477.45,12297.2
17-03-2015,12383.15,12459.6,12498.85,12300.85
18-03-2015,12276.1,12434.25,12448.45,12256.55
19-03-2015,12275.2,12298.25,12356.65,12253.1
20-03-2015,12363.5,12306.6,12392.85,12274.35
23-03-2015,12244.45,12364.3,12443.25,12217.75
24-03-2015,12180,12266.2,12345.05,12154.45
25-03-2015,12225.6,12214.55,12256.4,12135.5
26-03-2015,11902.1,12168.3,12204.45,11865.85
27-03-2015,11968.5,11978.05,12146.9,11926.95
30-03-2015,12100.85,12010.65,12127.6,11971.4
31-03-2015,12083,12159.05,12206.8,12005.2
01-04-2015,11952.2,11997.45,12008.55,11880.15
06-04-2015,11969.25,11970.2,11997.3,11872.65
07-04-2015,11989.35,11999.25,12062.25,11881.5
08-04-2015,12214.3,12072.2,12249.1,12060.25
09-04-2015,12279.4,12296.75,12323.7,12171.15
10-04-2015,12294.75,12249.05,12335.75,12244.2
13-04-2015,12333.8,12329.1,12349.45,12222.9
15-04-2015,12154.55,12335.15,12369.4,12121.55
16-04-2015,12059,12187.55,12198.05,11947.05
17-04-2015,11803.05,11972.35,11972.35,11758.75
20-04-2015,11562.2,11805.5,11815.7,11538.85
21-04-2015,11558.4,11472.6,11602.8,11415
22-04-2015,11492,11552.5,11552.5,11345.1
23-04-2015,11451.55,11571.05,11572.05,11410.4
24-04-2015,11132.25,11474.4,11523,11077.3
27-04-2015,11097.9,11166.4,11170.5,10941.75
28-04-2015,11052.95,11097.2,11097.2,10979.2
29-04-2015,11094.4,11039,11150.55,10954
30-04-2015,11001.05,11056.5,11056.5,10916.65
04-05-2015,11191.45,11087.5,11217.2,11044.25
05-05-2015,11170.25,11252.3,11264.35,11115.5
06-05-2015,10938.85,11186.35,11191.7,10921.75
07-05-2015,11127.75,10934.8,11172.15,10900.9
08-05-2015,11172.05,11209.15,11268.6,11134.2
11-05-2015,11324.55,11225.15,11351.05,11184.65
12-05-2015,11118.45,11337.7,11337.7,11101.25
13-05-2015,11170.5,11168.7,11225.55,11040.55
14-05-2015,11093.6,11185.6,11185.6,11021.85
15-05-2015,11171.9,11109.7,11208.2,11099.2
18-05-2015,11279.45,11200.4,11294.45,11147.15
19-05-2015,11372.2,11264.8,11425.15,11260.2
20-05-2015,11571.7,11438.7,11583.05,11438.7
21-05-2015,11618.6,11589,11638.1,11572.6
22-05-2015,11728.4,11584.7,11745.75,11562.5
25-05-2015,11623.35,11740.75,11784.35,11602.1
26-05-2015,11581.9,11608.75,11649.7,11562.05
27-05-2015,11367.5,11481.45,11481.45,11338.05
28-05-2015,11450.85,11368,11483.75,11321.65
29-05-2015,11575.05,11443.1,11647.05,11411.15
01-06-2015,11525.65,11561.9,11629.55,11496.05
02-06-2015,11347.9,11523.85,11563.95,11326.7
03-06-2015,11361.1,11383.1,11421.55,11299.75
04-06-2015,11379.2,11375.85,11455.9,11331.85
05-06-2015,11291.55,11376.45,11444,11282.3
08-06-2015,11238.6,11302.75,11303.6,11196.5
09-06-2015,11142.95,11235.3,11254.45,11114.3
10-06-2015,11401.7,11145.4,11423.75,11136.4
11-06-2015,11227.15,11420,11444.75,11213.4
12-06-2015,11049.35,11222.8,11267,10930.45
15-06-2015,11093.85,11022.7,11170.05,10933.4
16-06-2015,11119.2,11111.8,11135.25,11046
17-06-2015,11143.5,11181.9,11221.15,11114.35
18-06-2015,11215.35,11191.75,11259.15,11164.1
19-06-2015,11243.65,11260.9,11353.25,11222.25
22-06-2015,11429.8,11266.9,11446.8,11260.95
23-06-2015,11341.15,11473,11479.6,11327.2
24-06-2015,11353.75,11400.35,11409.75,11324.35
25-06-2015,11210.4,11332.45,11332.7,11188.55
26-06-2015,11362.55,11238.8,11388.45,11238.8
29-06-2015,11133.65,11181.25,11230.2,10998.2
30-06-2015,11037.4,11101.6,11144.2,11016.75
01-07-2015,11213.6,11053.65,11239.75,11053.65
02-07-2015,11187.25,11246.5,11247.5,11161.3
03-07-2015,11198.65,11162.9,11214.65,11135
06-07-2015,11209.6,11079.2,11239,11072.55
07-07-2015,11143.85,11216.55,11264.55,11126.2
08-07-2015,11021.8,11079.95,11143.9,10980.05
09-07-2015,10828.7,11043.65,11065.4,10808.35
10-07-2015,10798.25,10950.25,10950.25,10759.85
13-07-2015,10998.85,10840.65,11011.65,10840.65
14-07-2015,11043.85,11024.4,11067.55,10945.05
15-07-2015,11150.25,11050.5,11165.5,11050.5
16-07-2015,11191.6,11191.15,11218.75,11123.15
17-07-2015,11269.2,11239.7,11306.4,11227.4
20-07-2015,11266.95,11270.4,11307.9,11197.85
21-07-2015,11655.45,11366.6,11798.2,11366.6
22-07-2015,11643.75,11647.5,11687.2,11509.15
23-07-2015,11558.7,11640.65,11719.05,11537.7
24-07-2015,11464.15,11568.85,11588.9,11452.25
27-07-2015,11362.45,11437.55,11438,11342.5
28-07-2015,11306.25,11378.8,11432.45,11283.7
29-07-2015,11470.7,11369.45,11494.85,11330.65
30-07-2015,11394.55,11530.3,11539.45,11365.05
31-07-2015,11594.15,11434.9,11622.2,11434.9
03-08-2015,11466.4,11490.6,11572.6,11441.5
04-08-2015,11415.55,11480.7,11489.15,11379.15
05-08-2015,11618,11470.2,11632.2,11460
06-08-2015,11616.5,11698.9,11739.1,11576.25
07-08-2015,11597.05,11604.45,11663.6,11580.35
10-08-2015,11573.9,11623.1,11696.85,11500.4
11-08-2015,11711.15,11637.25,11740.85,11605.9
12-08-2015,12006.8,11731.7,12026.05,11731.7
13-08-2015,11956.1,12029.5,12092.05,11916.3
14-08-2015,12048.45,11968.3,12129,11961.1
17-08-2015,12001.75,12057.65,12058.05,11920.25
18-08-2015,12159.4,12068.35,12250.1,12060.15
19-08-2015,12249.1,12215.55,12314.4,12165.4
20-08-2015,11985.25,12269.5,12269.5,11969.3
21-08-2015,12032.3,12009.8,12102.8,11825.05
24-08-2015,11455.15,11750.45,11797.95,11393
25-08-2015,11376.75,11524.85,11615.5,11140.8
26-08-2015,11284.1,11395.5,11548.85,11172.2
27-08-2015,11396.9,11438.7,11476.8,11351.05
28-08-2015,11588.25,11545.3,11645.05,11534.85
31-08-2015,11605.7,11691.65,11691.65,11537.65
01-09-2015,11476.45,11563.55,11712.5,11391.7
02-09-2015,11604.7,11563.95,11752.1,11510.9
03-09-2015,11672.85,11679.5,11722.8,11565.1
04-09-2015,11413.6,11689.8,11695.8,11392.95
07-09-2015,11318.3,11445.35,11451.1,11264.7
08-09-2015,11390.1,11331.65,11452.95,11279.2
09-09-2015,11504.9,11554.45,11604.15,11446.35
10-09-2015,11396.95,11439.45,11468.95,11292.2
11-09-2015,11432.25,11445.65,11519.75,11381.35
14-09-2015,11520.3,11482.4,11527.75,11405.35
15-09-2015,11536.35,11524.4,11545.3,11475.25
16-09-2015,11606.65,11614.7,11659,11563.75
18-09-2015,11726.7,11694.95,11801.9,11666.85
21-09-2015,11724.05,11659.85,11752.85,11643.25
22-09-2015,11705.55,11790.5,11941.8,11615.7
23-09-2015,11694,11659.9,11753.6,11586.9
24-09-2015,11954.1,11710.75,11971.65,11677.7
28-09-2015,11841.05,11989.3,12008,11819.2
29-09-2015,11863.95,11768.65,11963.2,11749.25
30-09-2015,12032.1,12010.75,12055.8,11904.05
01-10-2015,11867.85,11877.85,11998.7,11769.5
05-10-2015,12002.1,11867.45,12057.1,11867.45
06-10-2015,11889.9,12057.45,12077.95,11865.25
07-10-2015,11683.45,11878.35,11904.5,11660.7
08-10-2015,11669.7,11753.85,11802.15,11625.65
09-10-2015,11807.55,11734.3,11827.5,11676.15
12-10-2015,11630.65,11972.1,12019.05,11571.75
13-10-2015,11522.6,11595.85,11603.9,11452.3
14-10-2015,11362.9,11435.3,11479.4,11347.65
15-10-2015,11338.35,11407.55,11411.4,11310.45
16-10-2015,11337.8,11392.55,11402.5,11301.1
19-10-2015,11432.15,11360.4,11469.2,11305.85
20-10-2015,11529.6,11465.05,11539.25,11436.65
21-10-2015,11549.05,11552.6,11583.45,11501.05
23-10-2015,11552,11588,11588.2,11494.15
26-10-2015,11576.35,11597.9,11612.7,11537.1
27-10-2015,11583.55,11570.3,11601.25,11533.05
28-10-2015,11643.3,11546.05,11664.95,11537.3
29-10-2015,11548.15,11644.05,11644.05,11523.95
30-10-2015,11486.9,11549.75,11559.35,11467.9
02-11-2015,11546.25,11497.95,11560.6,11428.1
03-11-2015,11618.4,11576,11627.85,11565
04-11-2015,11551.6,11680.15,11688.65,11535.95
05-11-2015,11414.45,11573.1,11573.1,11397.5
06-11-2015,11485.45,11424.2,11515.65,11422.95
09-11-2015,11412.15,11364.55,11427.95,11320.95
10-11-2015,11214.2,11385.7,11387.85,11191.9
11-11-2015,11214.2,11214.2,11214.2,11214.2
13-11-2015,11102.45,11110.75,11176.75,11027.1
16-11-2015,11003.8,11011.5,11061.6,10911.1
17-11-2015,11035.1,11032.45,11052.4,10974.55
18-11-2015,10836.7,10967.75,10969.5,10799
19-11-2015,11032.9,10910.5,11059.85,10893.75
20-11-2015,11118.85,11045.65,11195.75,11036.9
23-11-2015,11121.2,11126.25,11189.5,11084.35
24-11-2015,11057.35,11096.4,11122.05,11036.05
26-11-2015,11042.95,11048.4,11129.25,11013.9
27-11-2015,11122.9,11064.6,11136.4,11031.45
30-11-2015,11206,11147.85,11279.65,11083.6
01-12-2015,11256.3,11216.95,11293.2,11216.95
02-12-2015,11149.6,11298.9,11298.9,11134.9
03-12-2015,11081.9,11149.3,11153.7,11067.55
04-12-2015,10969.05,11034.65,11037.95,10940.3
07-12-2015,10998.65,11009.5,11054,10943.85
08-12-2015,10981.85,10989.2,11109.3,10946
09-12-2015,10930.05,10978.25,11027.3,10916.25
10-12-2015,11055.5,10971.55,11073.15,10931.15
11-12-2015,11043.05,11086.55,11086.55,11015.6
14-12-2015,11099.7,10940.75,11124.9,10940.75
15-12-2015,11058.25,11139.55,11139.55,11044.35
16-12-2015,11144.9,11081.75,11187.85,11081.75
17-12-2015,11275.15,11182.95,11293.05,11122.45
18-12-2015,11122.5,11227.15,11227.15,11094.8
21-12-2015,11224.75,11096.4,11232.5,11067.2
22-12-2015,11095.45,11201.8,11201.8,11081.15
23-12-2015,11195.65,11163.8,11206.4,11130.65
24-12-2015,11184.9,11193.25,11197.5,11152.85
28-12-2015,11271.8,11152.7,11303.05,11146.85
29-12-2015,11253.45,11257.05,11287.5,11206.6
30-12-2015,11117.6,11247.35,11263.6,11100.1
31-12-2015,11212.55,11113,11233.85,11113
01-01-2016,11174.85,11210.25,11221.6,11137.85
04-01-2016,11029.25,11144,11160.95,11004.65
05-01-2016,10997.15,11082.6,11084.6,10945.2
06-01-2016,11018.15,11027.55,11037.4,10979.45
07-01-2016,10863.2,10947.75,10964.65,10822.7
08-01-2016,10989.55,10933.3,11007.5,10896.45
11-01-2016,10823.9,10898.8,10917.45,10797.7
12-01-2016,10790.35,10850.25,10850.25,10659.25
13-01-2016,10839.85,10807.85,10860.4,10646.55
14-01-2016,10980.45,10730.65,11068.9,10685.35
15-01-2016,10994.95,11050.65,11057.7,10949.95
18-01-2016,10984,10954.2,11084.4,10954.2
19-01-2016,10963.1,11052.4,11064.8,10873.6
20-01-2016,10910.5,10897.8,10945.4,10855.2
21-01-2016,10934.7,10957.95,10994.9,10893.35
22-01-2016,11006.7,11020.6,11030.65,10961.35
25-01-2016,11025.35,11047,11113.8,11000.25
27-01-2016,11029.1,11052.55,11061.8,10992.45
28-01-2016,11002.7,11010.1,11073.75,10984.25
29-01-2016,11236.15,11061.85,11266.75,11024.95
01-02-2016,11305.25,11271.15,11409.1,11234.8
02-02-2016,11242.1,11325.75,11377.95,11182.5
03-02-2016,11122.25,11179.75,11218.45,11065.8
04-02-2016,11213.65,11178.25,11289.8,11148.15
05-02-2016,11227.55,11222.2,11285.1,11188.45
08-02-2016,11001.45,11160.85,11190.35,10962.8
09-02-2016,10614.25,10866.2,10866.2,10590.1
10-02-2016,10600.45,10614.3,10693.9,10570.65
11-02-2016,10312.95,10615.35,10615.35,10279.7
12-02-2016,10324.45,10404.6,10462.9,10157.1
15-02-2016,10493.75,10446.25,10544.45,10437
16-02-2016,10418.65,10487.4,10511.4,10393.6
17-02-2016,10502.45,10429.35,10518.25,10325.25
18-02-2016,10702.25,10554.55,10723.4,10554.45
19-02-2016,10768.9,10670.75,10791.05,10649.75
22-02-2016,10720.6,10778.8,10778.8,10691.35
23-02-2016,10601.45,10721.4,10729.6,10575.15
24-02-2016,10468.05,10581,10586.05,10446.4
25-02-2016,10403.5,10469.85,10484.95,10329.2
26-02-2016,10463.35,10488.45,10567.95,10419
29-02-2016,10278.4,10504.4,10504.4,10075.75
01-03-2016,10637.35,10337.95,10657.1,10313.5
02-03-2016,10897.1,10740.45,10920.9,10642.05
03-03-2016,11054.95,10982,11089.45,10950.85
04-03-2016,10980.85,11086.1,11088.1,10930.95
08-03-2016,10914.2,10928.4,10977.3,10832.25
09-03-2016,10925.8,10815.05,10947.7,10733.2
10-03-2016,10826.9,10923.75,10924.8,10783.05
11-03-2016,10835.45,10825.9,10898.7,10805.75
14-03-2016,10866.85,10854.2,10935.65,10836.95
15-03-2016,10730.45,10867.65,10900.25,10709
16-03-2016,10803.2,10733.7,10819.35,10698.7
17-03-2016,10923.5,10854,10961.65,10854
18-03-2016,11159.7,10938.05,11177.25,10938.05
21-03-2016,11193.85,11158.95,11221.8,11093.6
22-03-2016,11206.6,11171.9,11229.25,11118.5
23-03-2016,11228.15,11219.7,11246,11125.1
28-03-2016,11168.7,11328.15,11384.9,11112.85
29-03-2016,11114.7,11172.8,11188.65,11089
30-03-2016,11254.55,11127.5,11271.7,11127.5
31-03-2016,11309.3,11240.6,11387.9,11216.45
01-04-2016,11194.65,11306.35,11352.05,11128.05
04-04-2016,11387.7,11224.9,11407.45,11224.9
05-04-2016,11274.95,11386.55,11399.05,11245.5
06-04-2016,11224.95,11325.1,11325.1,11165.25
07-04-2016,11102.6,11264.6,11264.6,11087.2
08-04-2016,11061.15,11082.25,11085.65,11028.15
11-04-2016,11291.35,11066.25,11304.65,10975.15
12-04-2016,11304.45,11284,11332.85,11243.75
13-04-2016,11351.85,11412.1,11430.95,11330.5
18-04-2016,11597.25,11493.5,11638.1,11485.15
20-04-2016,11552.75,11697.4,11697.4,11506.15
21-04-2016,11355.4,11500.45,11514.5,11329.9
22-04-2016,11304.05,11326.55,11376.05,11292.4
25-04-2016,11315.45,11288.7,11380.55,11267.1
26-04-2016,11417.35,11292.35,11444.35,11251.35
27-04-2016,11453,11398.9,11507.75,11398.9
28-04-2016,11287.15,11350.15,11428.65,11265.7
29-04-2016,11196.25,11269.1,11279.25,11140.55
02-05-2016,11117.7,11181.15,11181.15,11075.95
03-05-2016,10925.7,11129.9,11167.9,10909.95
04-05-2016,10948.6,10913.75,10969.6,10858.8
05-05-2016,10973.85,10966.75,11024.15,10909.6
06-05-2016,10887,10960.1,10960.1,10846.65
09-05-2016,10991.5,10900.1,11006.5,10884.05
10-05-2016,11034.4,11010.25,11065.7,10948.75
11-05-2016,10960.4,10926.85,11030.3,10900.4
12-05-2016,11081.1,10967.35,11089.8,10955.6
13-05-2016,11030.7,11081.3,11081.3,10986.2
16-05-2016,11087.75,11063.1,11134.3,11030.05
17-05-2016,11125.1,11126.75,11197.35,11101.25
18-05-2016,11120.05,11073.55,11141.5,11038.25
19-05-2016,11094.6,11124.8,11136.7,11067.2
20-05-2016,11036.15,11067,11149.15,11025.7
23-05-2016,10939.9,11080.4,11080.4,10917.15
24-05-2016,10924.8,10946.5,10946.5,10868.15
25-05-2016,11215.5,11019.05,11223.4,11019.05
26-05-2016,11337.15,11231.85,11366.05,11178.25
27-05-2016,11420.85,11325.7,11462.05,11325.7
30-05-2016,11547.5,11433.95,11579.25,11433.95
31-05-2016,11395.85,11554.65,11559.45,11374.85
01-06-2016,11494.9,11405.5,11516,11405.5
02-06-2016,11458.2,11447.05,11586.2,11399.45
03-06-2016,11462,11482.05,11527,11450.25
06-06-2016,11395.8,11443.5,11469.15,11382.75
07-06-2016,11413.35,11434.6,11461.25,11384.45
08-06-2016,11404.5,11427.15,11427.15,11380.9
09-06-2016,11264.85,11413.3,11413.3,11215.95
10-06-2016,11229.05,11226.45,11320.4,11210.6
13-06-2016,11191.55,11164.15,11214.2,11111.7
14-06-2016,11169.45,11210.65,11222.35,11110.75
15-06-2016,11282.05,11195.95,11293.15,11172.6
16-06-2016,11244.25,11249.7,11263.5,11128.95
17-06-2016,11290.8,11258.65,11304.8,11242.55
20-06-2016,11506.6,11272.95,11518.7,11256.65
21-06-2016,11488.45,11515.25,11519.9,11453.2
22-06-2016,11490.8,11509.05,11524.3,11421.55
23-06-2016,11487.05,11469.35,11526.4,11396.75
24-06-2016,11203.15,11193.25,11218.3,11043.1
27-06-2016,11008.05,11069.9,11094.8,10976.8
28-06-2016,10884.65,10978.6,11031.5,10874.6
29-06-2016,11057.4,10943.3,11072.3,10900.95
30-06-2016,11120.15,11109.7,11156.4,11052.25
01-07-2016,11098.4,11172.65,11178.05,11078.45
04-07-2016,11184.85,11142.25,11242.3,11142.25
05-07-2016,11141,11176.2,11176.2,11110.6
07-07-2016,10942,11136.3,11138.45,10929.4
08-07-2016,10946.7,10947.95,10982.95,10896.9
11-07-2016,11045.95,10993.85,11073.4,10992.55
12-07-2016,11056.8,11064.4,11072.3,10997.3
13-07-2016,11128.2,11094.2,11139,11042.95
14-07-2016,11157.85,11117.35,11174.6,11090.8
15-07-2016,10716.45,11197.85,11219.05,10691.7
18-07-2016,10735.1,10734.5,10767.85,10659.8
19-07-2016,10766.3,10694.95,10777.6,10694
20-07-2016,10764.7,10600.75,10775.8,10600.75
21-07-2016,10772.25,10749.75,10789.25,10719.8
22-07-2016,10756,10745.55,10775.2,10711.5
25-07-2016,10870.9,10734.1,10880.4,10731.2
26-07-2016,10877.65,10839.5,10901.1,10836.8
27-07-2016,10928.45,10875.45,10952.65,10849.3
28-07-2016,10935.65,10923.1,10952.7,10881.3
29-07-2016,10913.3,10916.9,10952.75,10871.95
01-08-2016,11139.05,10917.7,11149.55,10913.5
02-08-2016,11179,11129.45,11231.95,11112.45
03-08-2016,11181.4,11307.05,11307.05,11143.1
04-08-2016,11148.45,11226.45,11229.05,11128.65
05-08-2016,11137.05,11177.35,11226.5,11091.8
08-08-2016,11197.2,11136.1,11205,11122.15
09-08-2016,11198,11207.7,11214.95,11128.95
10-08-2016,11175.9,11184.25,11202.2,11152.1
11-08-2016,11222.2,11173.3,11254.2,11170.6
12-08-2016,11173.4,11218.7,11302.4,11153.45
16-08-2016,10993.55,11121.95,11136.05,10955.65
17-08-2016,10808.75,10992.95,10993.95,10790.6
18-08-2016,10783.5,10855.55,10887.75,10765.95
19-08-2016,10727.6,10807.3,10873.15,10721.9
22-08-2016,10593.2,10704.65,10728.8,10568.45
23-08-2016,10767.1,10610.4,10790.85,10599.55
24-08-2016,10786.35,10792.95,10845.7,10753.25
25-08-2016,10665.65,10824.75,10826.15,10649.7
26-08-2016,10523.05,10680.3,10717.65,10495.2
29-08-2016,10385.35,10548.95,10548.95,10329.45
30-08-2016,10572.3,10422.65,10585.1,10411.75
31-08-2016,10546.1,10593.75,10654.2,10496.3
01-09-2016,10533.25,10570.1,10583.3,10499.6
02-09-2016,10528.35,10549.35,10555.7,10482.7
06-09-2016,10545.3,10524.05,10558.35,10505.6
07-09-2016,10499.9,10605.85,10643.5,10468.75
08-09-2016,10240.5,10349.75,10349.75,10159.7
09-09-2016,10291.9,10253.75,10356.05,10217.1
12-09-2016,10374.95,10194.65,10413.3,10182.25
14-09-2016,10302.85,10400.3,10440.15,10291.35
15-09-2016,10289.5,10340.25,10341.2,10255.55
16-09-2016,10399.25,10347.5,10439.1,10285.8
19-09-2016,10463.4,10386.2,10531.6,10353.65
20-09-2016,10426.7,10469.2,10469.2,10387.25
21-09-2016,10456.5,10450.45,10485.85,10425.9
22-09-2016,10397.15,10508.2,10511.65,10376.05
