Date,Open,High,Low,Close
25-02-2014,4566.350098,4579.75,4520.399902,4539.75
26-02-2014,4543.25,4576.899902,4543.25,4570.75
28-02-2014,4582,4592.299805,4552.049805,4580.649902
03-03-2014,4559.049805,4605.850098,4519.200195,4533.75
04-03-2014,4536.450195,4628.549805,4536.450195,4625.25
05-03-2014,4647.850098,4688.600098,4608.799805,4681.600098
06-03-2014,4701.25,4767.350098,4685,4758.950195
07-03-2014,4782.5,4977,4779.450195,4950.049805
10-03-2014,4906.149902,5044.799805,4906.149902,5030.450195
11-03-2014,5038.100098,5094.200195,4994.549805,5014.299805
12-03-2014,4990.25,5048.299805,4961.200195,5009.700195
13-03-2014,5025.450195,5115.450195,5025.450195,5063.799805
14-03-2014,5003.200195,5038.649902,4960.399902,5023.299805
18-03-2014,5038.700195,5084.399902,5000.25,5033.700195
19-03-2014,5062.100098,5099.700195,5051.100098,5079.25
20-03-2014,5069.850098,5069.850098,4985.649902,4995.600098
21-03-2014,5022.200195,5033.350098,5000,5008
22-03-2014,null,null,null,null
24-03-2014,5024.850098,5135.899902,5024.850098,5128
25-03-2014,5118.75,5175,5117.549805,5162.399902
26-03-2014,5186.5,5197.799805,5147.850098,5171.350098
27-03-2014,5189.899902,5270.149902,5169.5,5215.700195
28-03-2014,5250.149902,5274.75,5200.899902,5264.350098
31-03-2014,5302.5,5306.799805,5240.399902,5273.649902
01-04-2014,5293.149902,5293.149902,5186.049805,5228.649902
02-04-2014,5265.75,5293.600098,5225.299805,5281.75
03-04-2014,5294,5295.149902,5212.299805,5235.799805
04-04-2014,5220.049805,5257.399902,5180.299805,5214.5
07-04-2014,5219.899902,5240.25,5163.350098,5202
09-04-2014,5239.399902,5378.600098,5224.600098,5368.649902
10-04-2014,5371.850098,5419.350098,5353.700195,5386.299805
11-04-2014,5340.950195,5367.25,5313,5345.950195
15-04-2014,5338.350098,5338.350098,5213.299805,5226.850098
16-04-2014,5212.649902,5258.700195,5177.899902,5196.350098
17-04-2014,5198.700195,5284.600098,5181.5,5279.549805
21-04-2014,5294.600098,5342.799805,5283.700195,5327
22-04-2014,5338.399902,5359.950195,5314.350098,5342.899902
23-04-2014,5331.649902,5401.149902,5331.649902,5385.649902
24-04-2014,null,null,null,null
25-04-2014,5397.25,5442.299805,5340.899902,5366.75
28-04-2014,5356.450195,5377.850098,5314.600098,5361.649902
29-04-2014,5365.850098,5380.700195,5302.549805,5312.649902
30-04-2014,5324.399902,5386.649902,5264.950195,5308
02-05-2014,5327.450195,5368.850098,5314.700195,5322.350098
05-05-2014,5321.299805,5345.25,5289.149902,5295.549805
06-05-2014,5326.200195,5348.649902,5296.799805,5312.600098
07-05-2014,5309.149902,5315.700195,5257.450195,5267.899902
08-05-2014,5287.899902,5322.25,5269.450195,5298.5
09-05-2014,5298.649902,5598.549805,5298.600098,5574.149902
12-05-2014,5585.799805,5734,5585.799805,5695.950195
13-05-2014,5764.649902,5795.700195,5704.850098,5726.299805
14-05-2014,5717.799805,5767.799805,5689.549805,5707.649902
15-05-2014,5698.25,5754.799805,5687.450195,5744.700195
16-05-2014,5904.549805,6282.149902,5812.700195,5924.350098
19-05-2014,6002.299805,6150.450195,6002.299805,6117.75
20-05-2014,6165.850098,6167.200195,6090.100098,6110.149902
21-05-2014,6111.850098,6111.850098,6025.700195,6061.600098
22-05-2014,6083.299805,6144.700195,6059.200195,6079.5
23-05-2014,6098.350098,6188.799805,6071.100098,6174.399902
26-05-2014,6217.75,6278,6071.149902,6137.399902
27-05-2014,6136.799805,6140.450195,6037.700195,6076.850098
28-05-2014,6075.75,6119.5,6055.200195,6109.450195
29-05-2014,6107.299805,6140.549805,6035.5,6047.950195
30-05-2014,6066.899902,6066.899902,5924.200195,5949.450195
02-06-2014,5946.350098,6149.799805,5942.450195,6135.950195
03-06-2014,6156,6187.899902,6105.899902,6157.299805
04-06-2014,6153.049805,6198.850098,6133.149902,6164.450195
05-06-2014,6138.299805,6198.399902,6101.600098,6174.549805
06-06-2014,6220.100098,6300.399902,6192.100098,6295.299805
09-06-2014,6328.649902,6360.5,6302.200195,6323.600098
10-06-2014,6327.049805,6328.350098,6231.700195,6282.25
11-06-2014,6282.899902,6330.600098,6238.200195,6278.350098
12-06-2014,6274,6324.299805,6230.25,6316.600098
13-06-2014,6326.899902,6359.850098,6183.649902,6192.100098
16-06-2014,6171.649902,6188.5,6100,6150.649902
17-06-2014,6135.299805,6261.399902,6096.100098,6252.850098
18-06-2014,6252.549805,6281.450195,6160.049805,6194.049805
19-06-2014,6215.049805,6236.299805,6120.600098,6156.5
20-06-2014,6161.299805,6207.049805,6125.950195,6138.850098
23-06-2014,6150.100098,6176.100098,6111.149902,6152.899902
24-06-2014,6174.549805,6269.950195,6174.549805,6259.450195
25-06-2014,6270,6270,6232.649902,6243.399902
26-06-2014,6251.799805,6278,6148.700195,6161.350098
27-06-2014,6183.399902,6213.899902,6125.350098,6141.549805
30-06-2014,6172.75,6264.149902,6171,6246.950195
01-07-2014,6258.600098,6277.350098,6245.049805,6256.299805
02-07-2014,6310.600098,6357.25,6302.549805,6350.100098
03-07-2014,6358.5,6378.950195,6331.049805,6339.049805
04-07-2014,6330.299805,6395.450195,6284.5,6388.649902
07-07-2014,6404.950195,6411.149902,6340.850098,6364.350098
08-07-2014,6384.399902,6393.450195,6187.649902,6232.049805
09-07-2014,6226.100098,6267.899902,6157.25,6202.5
10-07-2014,6205.100098,6384.399902,6095.899902,6202.399902
11-07-2014,6188.100098,6226.100098,6000.5,6019.600098
14-07-2014,6039.75,6071.799805,5994.100098,6021.5
15-07-2014,6059.700195,6157.149902,6054.799805,6144.450195
16-07-2014,6198.950195,6274.100098,6138.75,6263
17-07-2014,6257.149902,6277.399902,6223.149902,6252.299805
18-07-2014,6220.450195,6324.299805,6200.450195,6298.25
21-07-2014,6339.75,6373.950195,6312.600098,6326.149902
22-07-2014,6353.25,6394.5,6323.700195,6388.100098
23-07-2014,6413.350098,6440.149902,6367.850098,6385.75
24-07-2014,6384.75,6410.299805,6361.149902,6401.700195
25-07-2014,6400.450195,6428.75,6328.350098,6368.299805
28-07-2014,6389.649902,6389.649902,6284.75,6325.75
30-07-2014,6334.049805,6436.649902,6318.899902,6430.149902
31-07-2014,6423.200195,6432.350098,6328.5,6345.100098
01-08-2014,6289.950195,6368.799805,6245.649902,6260.950195
04-08-2014,6299.100098,6310.5,6236.850098,6277.549805
05-08-2014,6292.600098,6336.200195,6218.700195,6319.100098
06-08-2014,6291.950195,6310.100098,6205.25,6217.549805
07-08-2014,6204.299805,6264,6189.25,6204.799805
08-08-2014,6144.799805,6154.850098,6103.399902,6131.399902
11-08-2014,6169.899902,6218.200195,6161.399902,6203.399902
12-08-2014,6253.850098,6349.950195,6234.75,6338.75
13-08-2014,6334.450195,6354.399902,6281.399902,6324.049805
14-08-2014,6349.149902,6370.75,6313.850098,6356.649902
18-08-2014,6355.600098,6459.100098,6329.5,6453.299805
19-08-2014,6482.100098,6486.549805,6435.899902,6441.649902
20-08-2014,6466.200195,6466.200195,6400.950195,6413.149902
21-08-2014,6419.25,6480,6413.200195,6454.899902
22-08-2014,6465.399902,6504.549805,6458,6475.049805
25-08-2014,6474.25,6539.649902,6425.850098,6439.100098
26-08-2014,6396.850098,6447.850098,6384.5,6433.25
27-08-2014,6473.850098,6479.350098,6447.5,6462.25
28-08-2014,6469.649902,6496.899902,6456.649902,6480.149902
01-09-2014,6506.5,6558.399902,6494.549805,6543.299805
02-09-2014,6554.049805,6615.049805,6554.049805,6589.950195
03-09-2014,6618.850098,6619.899902,6560.5,6574.700195
04-09-2014,6577.049805,6578.600098,6528.75,6573.950195
05-09-2014,6573.899902,6582.549805,6492.799805,6529.850098
08-09-2014,6573.350098,6596.450195,6551,6589
09-09-2014,6582.200195,6584.950195,6550.799805,6567.5
10-09-2014,6576.399902,6576.399902,6524,6545.450195
11-09-2014,6574.100098,6606.75,6551.049805,6569.049805
12-09-2014,6572.850098,6603.25,6555.950195,6593.850098
15-09-2014,6565.100098,6576.100098,6528.75,6553.25
16-09-2014,6543.75,6550.25,6403.649902,6417.850098
17-09-2014,6444.5,6463.75,6397.399902,6416.549805
18-09-2014,6390.899902,6565.100098,6386.200195,6559.5
19-09-2014,6572.399902,6592.25,6538.299805,6582.049805
22-09-2014,6535.899902,6615.299805,6524.549805,6595.649902
23-09-2014,6591.700195,6604.899902,6481.700195,6488.600098
24-09-2014,6480.450195,6498.899902,6370.899902,6427.25
25-09-2014,6411.600098,6434.100098,6258.399902,6293.950195
26-09-2014,6267.350098,6393.549805,6216.200195,6370.649902
29-09-2014,6377.450195,6380.399902,6303.600098,6321.649902
30-09-2014,6314.549805,6405.649902,6289.5,6324.25
01-10-2014,6309.75,6320.299805,6270.799805,6298.850098
07-10-2014,6260.399902,6284.700195,6200.950195,6208.950195
08-10-2014,6193.450195,6270.350098,6193.450195,6252.149902
09-10-2014,6292.350098,6427.200195,6292.350098,6410.75
10-10-2014,6357.299805,6357.299805,6266.399902,6272.299805
13-10-2014,6234.25,6357.350098,6212.5,6346.5
14-10-2014,6385.450195,6395,6288.149902,6352.049805
15-10-2014,null,null,null,null
16-10-2014,6323.100098,6384.299805,6223.649902,6245.399902
17-10-2014,6273.200195,6414.899902,6272.600098,6390.200195
20-10-2014,6509.700195,6549.950195,6483.75,6512.450195
21-10-2014,6536.450195,6595.350098,6526.950195,6583.850098
22-10-2014,6637.399902,6643.350098,6566.450195,6602.649902
27-10-2014,6647.399902,6688.450195,6628.75,6635.850098
28-10-2014,6653,6702.899902,6653,6688.399902
29-10-2014,6727,6727,6653.700195,6681.200195
30-10-2014,6666.450195,6750,6660.899902,6737.450195
31-10-2014,6758.700195,6898.100098,6754,6889.649902
03-11-2014,6905.399902,6947.5,6842.100098,6937.549805
05-11-2014,6963.899902,7029.799805,6937.100098,6980
07-11-2014,6985.200195,6992.049805,6926.399902,6976.399902
10-11-2014,6976.399902,7014.299805,6916.049805,6962.100098
11-11-2014,6961.600098,7046.200195,6961.600098,7028.899902
12-11-2014,7054.5,7142.5,7054.5,7122.25
13-11-2014,7141.5,7141.5,7037.5,7065.850098
14-11-2014,7075.5,7113.399902,7039.200195,7102.700195
17-11-2014,7106.649902,7152.700195,7043.850098,7138.799805
18-11-2014,7157.299805,7157.299805,7106.850098,7134.100098
19-11-2014,7146.649902,7166.299805,7093.350098,7112.75
20-11-2014,7135.950195,7155.549805,7094.350098,7142.5
21-11-2014,7175.200195,7301.25,7162.850098,7281.200195
24-11-2014,7298.399902,7370.350098,7296.100098,7355.299805
25-11-2014,7342.049805,7347.950195,7275.350098,7294.25
26-11-2014,7261.799805,7331.100098,7230.149902,7287.799805
27-11-2014,7285.25,7309.450195,7243.25,7295.899902
28-11-2014,7318.600098,7489.5,7318.600098,7451.899902
01-12-2014,7477.299805,7501.700195,7417.149902,7424.649902
02-12-2014,7397.25,7438.5,7342.450195,7422.200195
03-12-2014,7419.200195,7462.049805,7406.450195,7433.399902
04-12-2014,7482.450195,7500.100098,7401.899902,7484.049805
05-12-2014,7507.5,7519.899902,7455.899902,7469.950195
08-12-2014,7491.649902,7497.049805,7380.5,7388.799805
09-12-2014,7387.799805,7414.950195,7303.100098,7311.149902
10-12-2014,7285.450195,7406.549805,7285.450195,7377.450195
11-12-2014,7369.200195,7391.75,7289.649902,7339.25
12-12-2014,7336.049805,7374.600098,7248.049805,7263.950195
15-12-2014,7213.100098,7373.5,7208.950195,7358.399902
16-12-2014,7320.549805,7326.950195,7101.5,7123
17-12-2014,7104.399902,7214.899902,7010.100098,7140.399902
18-12-2014,7275.649902,7311.5,7208.5,7302.350098
19-12-2014,7383.5,7408.149902,7347.649902,7374.149902
22-12-2014,7410.549805,7511.549805,7361.200195,7497.100098
23-12-2014,7497.799805,7561.649902,7398.850098,7409.700195
24-12-2014,7403.600098,7439.049805,7337.950195,7352.850098
26-12-2014,7386.350098,7415.899902,7336.25,7383.700195
29-12-2014,7394,7440.149902,7376.799805,7388.549805
30-12-2014,7396.100098,7441.149902,7355.950195,7427.200195
31-12-2014,7434.350098,7471.700195,7432.649902,7462.700195
01-01-2015,7454.75,7463.200195,7420.549805,7449.950195
02-01-2015,7452.799805,7625.399902,7452.799805,7611.700195
05-01-2015,7637.75,7645,7562.649902,7575.25
06-01-2015,7519.899902,7519.899902,7290.549805,7309.549805
07-01-2015,7286.549805,7329.799805,7240.100098,7263.799805
08-01-2015,7373.350098,7443.75,7335.399902,7424.899902
09-01-2015,7473.5,7488.700195,7338.75,7391.600098
12-01-2015,7387,7450.600098,7339.799805,7438.649902
13-01-2015,7470.450195,7477.149902,7372.850098,7401.600098
14-01-2015,7394.950195,7432.25,7332.399902,7364.450195
15-01-2015,7620.549805,7726.600098,7565.899902,7697.100098
16-01-2015,7715.799805,7723.450195,7651.799805,7697.299805
19-01-2015,7735.649902,7761.649902,7705.149902,7731.850098
20-01-2015,7749,7936.299805,7749,7921.899902
21-01-2015,7946,8029.350098,7945.75,7976.700195
22-01-2015,7992.149902,8009.600098,7955.450195,7995.5
23-01-2015,8072.950195,8148.899902,8024.850098,8046.299805
27-01-2015,8097.649902,8259.349609,8064.850098,8239.200195
28-01-2015,8238.099609,8390.549805,8210.099609,8269.25
29-01-2015,8259.049805,8265.549805,8173.899902,8248.349609
30-01-2015,8286.650391,8286.650391,7949.100098,7987.700195
02-02-2015,7969.350098,8082.049805,7898.700195,8025.25
03-02-2015,8040.850098,8056.399902,7800.600098,7823.600098
04-02-2015,7835.200195,7835.200195,7720.299805,7747.75
05-02-2015,7752.5,7910.75,7690.899902,7729
06-02-2015,7732.399902,7778.799805,7665.799805,7690.75
09-02-2015,7628.850098,7638.799805,7549.399902,7561.100098
10-02-2015,7490.75,7748.799805,7486.100098,7638.600098
11-02-2015,7686.25,7747.549805,7677.950195,7688.950195
12-02-2015,7747.600098,7792.649902,7639.450195,7773.950195
13-02-2015,7824.850098,7902.899902,7785.350098,7874.25
16-02-2015,7942.799805,7948.649902,7822.149902,7845.75
18-02-2015,7866.450195,7964.549805,7857.299805,7928.899902
19-02-2015,7930.649902,7958.200195,7803.75,7925.899902
20-02-2015,7914.049805,7932.25,7801.049805,7847.5
23-02-2015,7884.25,7884.25,7743.100098,7767
24-02-2015,7778.950195,7802.450195,7714.799805,7757.950195
25-02-2015,7786.350098,7863.100098,7749.799805,7759.899902
26-02-2015,7787,7797.899902,7688.899902,7711.399902
27-02-2015,7762.5,7892.75,7751.850098,7879.5
28-02-2015,null,null,null,null
02-03-2015,8125.850098,8193.900391,8052,8153.049805
03-03-2015,8167.850098,8193.75,8121.299805,8179.799805
04-03-2015,8377.650391,8379.849609,8063.450195,8084.25
05-03-2015,8073.299805,8185.799805,8013.350098,8150.450195
09-03-2015,8091.850098,8091.850098,7908.899902,7928.75
10-03-2015,7933.25,7933.25,7777.700195,7822.25
11-03-2015,7832.450195,7891.700195,7797.350098,7830.350098
12-03-2015,7895.149902,7921.75,7851.950195,7883.700195
13-03-2015,7980.25,7995.200195,7743.75,7755.700195
16-03-2015,7756.75,7775.100098,7691.950195,7733.200195
17-03-2015,7781.200195,7869.549805,7736.549805,7845.399902
18-03-2015,7853.25,7887.299805,7792.799805,7848.200195
19-03-2015,7926.450195,7959.450195,7744.299805,7760.799805
20-03-2015,7746.100098,7763,7686.100098,7707.100098
23-03-2015,7728.100098,7728.100098,7649.5,7664.399902
24-03-2015,7625.25,7744.700195,7625.25,7647.850098
25-03-2015,7664.149902,7701.450195,7604.399902,7633.149902
26-03-2015,7560.350098,7581.75,7341.850098,7385.399902
27-03-2015,7454,7461.200195,7317,7418.799805
30-03-2015,7470.799805,7596.149902,7470.75,7584.549805
31-03-2015,7615.700195,7633.600098,7510.049805,7548.649902
01-04-2015,7556.600098,7720.549805,7524.149902,7699.5
06-04-2015,7750.399902,7750.399902,7612.399902,7698.149902
07-04-2015,7713.700195,7715.25,7589.450195,7646.600098
08-04-2015,7676.350098,7684.200195,7589.75,7603.450195
09-04-2015,7655.399902,7748.5,7600.75,7741.649902
10-04-2015,7742.549805,7744.299805,7671.600098,7702.399902
13-04-2015,7728.149902,7751,7682.450195,7715.149902
15-04-2015,7740.799805,7762.899902,7616.75,7647.600098
16-04-2015,7656.75,7656.899902,7574.5,7634.799805
17-04-2015,7628,7635.700195,7548.100098,7561.850098
20-04-2015,7563.200195,7594.75,7430.799805,7448.149902
21-04-2015,7446.700195,7507.600098,7406.149902,7437.149902
22-04-2015,7470.450195,7532.350098,7349.200195,7504.899902
23-04-2015,7544.5,7580.549805,7453.600098,7488.299805
24-04-2015,7497.399902,7497.399902,7352.75,7391.200195
27-04-2015,7419.25,7419.25,7250.450195,7260
28-04-2015,7265.5,7461.549805,7250.700195,7435.649902
29-04-2015,7434.950195,7471.299805,7376.149902,7412.549805
30-04-2015,7413.649902,7440.700195,7322.899902,7386.700195
04-05-2015,7418.799805,7470.149902,7400.700195,7452.450195
05-05-2015,7447.200195,7461.299805,7396.25,7422.25
06-05-2015,7412.700195,7451.899902,7176.149902,7194.350098
07-05-2015,7175.399902,7182.049805,6995.350098,7033
08-05-2015,7121.549805,7267.350098,7121.549805,7219.200195
11-05-2015,7268.299805,7390.5,7253.100098,7381.950195
12-05-2015,7376.299805,7376.299805,7150.450195,7159.200195
13-05-2015,7213.700195,7352.5,7161.399902,7341.899902
14-05-2015,7338.799805,7346.049805,7226.899902,7332.549805
15-05-2015,7358.200195,7399,7325.350098,7381.75
18-05-2015,7409.700195,7505.649902,7385.450195,7494.600098
19-05-2015,7465.600098,7524.899902,7420.649902,7450.700195
20-05-2015,7474.100098,7551.850098,7474.100098,7536.200195
21-05-2015,7542.799805,7556.549805,7471.700195,7508
22-05-2015,7525.149902,7613.299805,7505.450195,7526.549805
25-05-2015,7505.450195,7525.850098,7436.649902,7446
26-05-2015,7450.350098,7466.75,7396.600098,7425.899902
27-05-2015,7407.25,7497.899902,7380.549805,7488.450195
28-05-2015,7497.649902,7525.950195,7404.049805,7454.25
29-05-2015,7466.799805,7545.450195,7460.5,7535.75
01-06-2015,7538.75,7581.5,7503.649902,7509.549805
02-06-2015,7520.299805,7520.649902,7245.049805,7256.850098
03-06-2015,7259,7259,7110.149902,7175.149902
04-06-2015,7193.600098,7203.850098,7086.149902,7191.299805
05-06-2015,7178.5,7209.399902,7114.5,7129.799805
08-06-2015,7128.950195,7131.700195,7038.100098,7067.450195
09-06-2015,7065.799805,7122.850098,7056.25,7103.200195
10-06-2015,7093.899902,7203.950195,7093.899902,7176.700195
11-06-2015,7220.799805,7227.399902,7000.200195,7018.350098
12-06-2015,7006.049805,7132.299805,6982.549805,7121.950195
15-06-2015,7113.200195,7163.100098,7089.799805,7141
16-06-2015,7108.100098,7179.850098,7051.700195,7157.899902
17-06-2015,7193.649902,7208.75,7143.700195,7159.799805
18-06-2015,7188.100098,7250.049805,7186.100098,7233.850098
19-06-2015,7254,7332.299805,7249.399902,7313.399902
22-06-2015,7343.350098,7524.350098,7336.299805,7506.399902
23-06-2015,7531.049805,7558.799805,7476.600098,7542.350098
24-06-2015,7546.649902,7591,7500.75,7534.25
25-06-2015,7512.350098,7612.850098,7502.350098,7594.5
26-06-2015,7580.899902,7583.200195,7462.649902,7527.350098
29-06-2015,7367.700195,7500.899902,7321.049805,7480.200195
30-06-2015,7473.299805,7523.850098,7425.25,7508.149902
01-07-2015,7502.399902,7603.299805,7495.149902,7590.149902
02-07-2015,7596.549805,7612.049805,7555.850098,7590.25
03-07-2015,7580,7683.200195,7575.450195,7667.649902
06-07-2015,7577.700195,7706.950195,7556.25,7696.350098
07-07-2015,7697.25,7771.899902,7694.200195,7726.799805
08-07-2015,7645.75,7675.899902,7554.850098,7572.149902
09-07-2015,7563.25,7612.049805,7551,7578.350098
10-07-2015,7603.299805,7662.149902,7586.100098,7642.5
13-07-2015,7662.299805,7744.200195,7629.799805,7736.350098
14-07-2015,7739.399902,7742.049805,7667.200195,7691.600098
15-07-2015,7697.850098,7748.25,7694.149902,7729.25
16-07-2015,7748.649902,7886.350098,7748.549805,7870.799805
17-07-2015,7876.600098,7879.399902,7798.899902,7807.75
20-07-2015,7834.549805,7834.549805,7726.450195,7778.5
21-07-2015,7784.950195,7816.700195,7660.700195,7666.25
22-07-2015,7646.899902,7812.399902,7636.5,7796.75
23-07-2015,7804.350098,7835.25,7742.200195,7765.899902
24-07-2015,7762.25,7774.549805,7691.700195,7699.399902
27-07-2015,7668.899902,7668.899902,7523.799805,7537
28-07-2015,7541.5,7581.799805,7484.200195,7513.350098
29-07-2015,7535.850098,7572.149902,7518.399902,7536.350098
30-07-2015,7572.549805,7641.549805,7572.549805,7589.149902
31-07-2015,7601.799805,7713.399902,7588.100098,7682.600098
03-08-2015,7687.549805,7765.350098,7687.549805,7721.899902
04-08-2015,7742.049805,7775.299805,7659.049805,7721.700195
05-08-2015,7752.200195,7785,7690.700195,7704.350098
06-08-2015,7715.600098,7769.5,7660.649902,7738.850098
07-08-2015,7732.75,7745.5,7679.200195,7695.399902
10-08-2015,7718.049805,7797.200195,7662.600098,7700.600098
11-08-2015,7716.049805,7721.799805,7580.899902,7600.549805
12-08-2015,7560.649902,7560.649902,7376.799805,7387.75
13-08-2015,7434.850098,7492.700195,7378.5,7411.700195
14-08-2015,7457.600098,7643.399902,7427.5,7630.649902
17-08-2015,7633.450195,7671.600098,7546.850098,7610.75
18-08-2015,7624.399902,7624.399902,7521.75,7573.100098
19-08-2015,7557.600098,7584.25,7518,7541.950195
20-08-2015,7494.149902,7550.75,7399.649902,7418.899902
21-08-2015,7319.75,7353.450195,7242,7329.549805
24-08-2015,7103.100098,7103.100098,6816,6849.700195
25-08-2015,6941.399902,6967.600098,6762,6939
26-08-2015,6911.149902,6937.399902,6790.700195,6808.850098
27-08-2015,6909.299805,7044.200195,6908.149902,7028.200195
28-08-2015,7100.450195,7162.799805,7000.600098,7047.100098
31-08-2015,7025.149902,7098.799805,6959.5,6997.899902
01-09-2015,6932.100098,6932.100098,6752.299805,6783.299805
02-09-2015,6858.399902,6871.299805,6626.600098,6652.850098
03-09-2015,6719.200195,6828.850098,6683.5,6809.850098
04-09-2015,6764.299805,6764.299805,6579.100098,6627.450195
07-09-2015,6656.649902,6704.899902,6515.5,6531.200195
08-09-2015,6564.850098,6749.600098,6545.049805,6718.850098
09-09-2015,6830.149902,6893.75,6781.149902,6832.700195
10-09-2015,6725.649902,6837.100098,6661,6792.350098
11-09-2015,6832.350098,6865.450195,6778.75,6807.299805
14-09-2015,6805.700195,6921.149902,6769.25,6911.549805
15-09-2015,6899.799805,6909.5,6825.299805,6846.25
16-09-2015,6906.799805,6944.399902,6867.75,6928.100098
18-09-2015,7024.799805,7171.5,7001.700195,7076
21-09-2015,6987.399902,7137.850098,6984.25,7126.850098
22-09-2015,7146.549805,7161.549805,6899.25,6924.100098
23-09-2015,6832.149902,7005.25,6820.350098,6981.549805
24-09-2015,6964.049805,7006.799805,6910.799805,6978.549805
28-09-2015,7006.549805,7035.549805,6924,6934.200195
29-09-2015,6848.899902,7117.75,6780.25,7053.450195
30-09-2015,7123.600098,7125.700195,7000.799805,7048.100098
01-10-2015,7118,7118,6980.700195,6996.149902
05-10-2015,7088.549805,7269,7088.549805,7258.25
06-10-2015,7322.149902,7322.149902,7191.950195,7240.649902
07-10-2015,7222.200195,7270.899902,7204.350098,7261.200195
08-10-2015,7264.950195,7264.950195,7168.450195,7207.399902
09-10-2015,7269.5,7316.399902,7218.450195,7268.649902
12-10-2015,7295.200195,7314.799805,7230.600098,7243.649902
13-10-2015,7225.149902,7269.549805,7208.700195,7249.950195
14-10-2015,7212.850098,7267.850098,7212.850098,7260.25
15-10-2015,7281.25,7332.149902,7274.450195,7299.899902
16-10-2015,7307.649902,7401,7268,7387.350098
19-10-2015,7401,7401,7350.200195,7377
20-10-2015,7368.450195,7402.100098,7336.299805,7373.600098
21-10-2015,7371.399902,7406.399902,7296.549805,7355
23-10-2015,7415.149902,7470.049805,7411.700195,7455.399902
26-10-2015,7495.600098,7495.600098,7380.149902,7394.100098
27-10-2015,7359.549805,7372.5,7328.149902,7353.299805
28-10-2015,7285.149902,7320.549805,7176.200195,7217.549805
29-10-2015,7224.25,7224.25,7153.149902,7162.5
30-10-2015,7173.299805,7224.950195,7134.450195,7201.649902
02-11-2015,7195.700195,7214.899902,7094.850098,7145.700195
03-11-2015,7188.799805,7206.75,7127.5,7149.649902
04-11-2015,7196.25,7201.600098,7096.950195,7115.549805
05-11-2015,7099.700195,7099.700195,7014.149902,7025.100098
06-11-2015,7024,7066.649902,7002.600098,7027.649902
09-11-2015,6863.549805,7006.149902,6842.600098,6967.899902
10-11-2015,6933.149902,6977.600098,6883.75,6896.549805
13-11-2015,6908.200195,6953.950195,6859.549805,6941.649902
16-11-2015,6912.700195,7027.149902,6903.600098,7000.75
17-11-2015,7054.799805,7054.799805,6964.75,7017.700195
18-11-2015,7008.899902,7034.450195,6880.450195,6889.649902
19-11-2015,6940.299805,7025.399902,6921.25,7014.600098
20-11-2015,7003.350098,7079.450195,6962.100098,6998.799805
23-11-2015,7026.549805,7026.549805,6945.649902,6979.100098
24-11-2015,6964.899902,7032.100098,6954.700195,6997.950195
26-11-2015,6999.450195,7052.149902,6996.149902,7017.850098
27-11-2015,7034.649902,7143.049805,7016.75,7125.799805
30-11-2015,7106.799805,7152,7096.799805,7109.350098
